uf_abb,uf_code,munic_code,munic_name,d_1997,d_1998,d_1999,d_2000,d_2001,d_2002,d_2003,d_2004,d_2005,d_2006,d_2007,d_2008,d_2009,d_2010,d_2011,d_2012,d_2013,d_2014,d_2015,d_2016,d_2017,d_2018,d_2019,d_2020,d_2021,d_2022,previous_mun_1997,previous_mun_1998,previous_mun_1999,previous_mun_2000,previous_mun_2001,previous_mun_2002,previous_mun_2003,previous_mun_2004,previous_mun_2005,previous_mun_2006,previous_mun_2007,previous_mun_2008,previous_mun_2009,previous_mun_2010,previous_mun_2011,previous_mun_2012,previous_mun_2013,previous_mun_2014,previous_mun_2015,previous_mun_2016,previous_mun_2017,previous_mun_2018,previous_mun_2019,previous_mun_2020,previous_mun_2021,previous_mun_2022
AC,12,1200427,Rodrigues Alves,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427,1200427
AC,12,1200435,Santa Rosa do Purus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435,1200435
AC,12,1200450,Senador Guiomard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450,1200450
AC,12,1200500,Sena Madureira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500,1200500
AC,12,1200609,Tarauacá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609,1200609
AC,12,1200708,Xapuri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708,1200708
AC,12,1200807,Porto Acre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807,1200807
AM,13,1300029,Alvarães,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029,1300029
AM,13,1300060,Amaturá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060,1300060
AM,13,1300086,Anamã,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086,1300086
AM,13,1300102,Anori,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102,1300102
AM,13,1300144,Apuí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144,1300144
AM,13,1300201,Atalaia do Norte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201,1300201
AM,13,1300300,Autazes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300,1300300
AM,13,1300409,Barcelos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409,1300409
AM,13,1300508,Barreirinha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508,1300508
AM,13,1300607,Benjamin Constant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607,1300607
AM,13,1300631,Beruri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631,1300631
AM,13,1300680,Boa Vista do Ramos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680,1300680
AM,13,1300706,Boca do Acre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706,1300706
AM,13,1300805,Borba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805,1300805
AM,13,1300839,Caapiranga,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839,1300839
AM,13,1300904,Canutama,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904,1300904
AM,13,1301001,Carauari,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001,1301001
AM,13,1301100,Careiro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100,1301100
AM,13,1301159,Careiro da Várzea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159,1301159
AM,13,1301209,Coari,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209,1301209
AM,13,1301308,Codajás,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308,1301308
AM,13,1301407,Eirunepé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407,1301407
AM,13,1301506,Envira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506,1301506
AM,13,1301605,Fonte Boa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605,1301605
AM,13,1301654,Guajará,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654,1301654
AM,13,1301704,Humaitá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704,1301704
AM,13,1301803,Ipixuna,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803,1301803
AM,13,1301852,Iranduba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852,1301852
AM,13,1301902,Itacoatiara,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902,1301902
AM,13,1301951,Itamarati,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951,1301951
AM,13,1302009,Itapiranga,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009,1302009
AM,13,1302108,Japurá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108,1302108
AM,13,1302207,Juruá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207
AM,13,1302306,Jutaí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306,1302306
AM,13,1302405,Lábrea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405,1302405
AM,13,1302504,Manacapuru,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504,1302504
AM,13,1302553,Manaquiri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553,1302553
AM,13,1302603,Manaus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603,1302603
AM,13,1302702,Manicoré,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702,1302702
AM,13,1302801,Maraã,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801,1302801
AM,13,1302900,Maués,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900,1302900
AM,13,1303007,Nhamundá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007,1303007
AM,13,1303106,Nova Olinda do Norte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106,1303106
AM,13,1303205,Novo Airão,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205,1303205
AM,13,1303304,Novo Aripuanã,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304,1303304
AM,13,1303403,Parintins,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403,1303403
AM,13,1303502,Pauini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502,1303502
AM,13,1303536,Presidente Figueiredo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536,1303536
AM,13,1303569,Rio Preto da Eva,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569,1303569
AM,13,1303601,Santa Isabel do Rio Negro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601,1303601
AM,13,1303700,Santo Antônio do Içá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700,1303700
AM,13,1303809,São Gabriel da Cachoeira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809,1303809
AM,13,1303908,São Paulo de Olivença,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908,1303908
AM,13,1303957,São Sebastião do Uatumã,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957,1303957
AM,13,1304005,Silves,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005,1304005
AM,13,1304062,Tabatinga,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062,1304062
AM,13,1304104,Tapauá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104,1304104
AM,13,1304203,Tefé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203,1304203
AM,13,1304237,Tonantins,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237,1304237
AM,13,1304260,Uarini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260,1304260
AM,13,1304302,Urucará,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302,1304302
AM,13,1304401,Urucurituba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401,1304401
RR,14,1400027,Amajari,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027,1400027
RR,14,1400050,Alto Alegre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050,1400050
RR,14,1400100,Boa Vista,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100,1400100
RR,14,1400159,Bonfim,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159,1400159
RR,14,1400175,Cantá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175,1400175
RR,14,1400209,Caracaraí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209,1400209
RR,14,1400233,Caroebe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233,1400233
RR,14,1400282,Iracema,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282,1400282
RR,14,1400308,Mucajaí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308,1400308
RR,14,1400407,Normandia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407,1400407
